id,NumDots,SubdomainLevel,PathLevel,UrlLength,NumDash,NumDashInHostname,AtSymbol,TildeSymbol,NumUnderscore,NumPercent,NumQueryComponents,NumAmpersand,NumHash,NumNumericChars,NoHttps,RandomString,IpAddress,DomainInSubdomains,DomainInPaths,HttpsInHostname,HostnameLength,PathLength,QueryLength,DoubleSlashInPath,NumSensitiveWords,EmbeddedBrandName,PctExtHyperlinks,PctExtResourceUrls,ExtFavicon,InsecureForms,RelativeFormAction,ExtFormAction,AbnormalFormAction,PctNullSelfRedirectHyperlinks,FrequentDomainNameMismatch,FakeLinkInStatusBar,RightClickDisabled,PopUpWindow,SubmitInfoToEmail,IframeOrFrame,MissingTitle,ImagesOnlyInForm,SubdomainLevelRT,UrlLengthRT,PctExtResourceUrlsRT,AbnormalExtFormActionR,ExtMetaScriptLinkRT,PctExtNullSelfRedirectHyperlinksRT,CLASS_LABEL
3031,2,0,4,73,1,0,0,0,0,0,0,0,0,24,1,1,0,0,0,0,13,53,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,-1,1,-1,-1,1
3032,2,1,3,41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,14,0,0,0,0,0,0.785714286,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,-1,1,1,-1,1
3033,2,1,3,51,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,21,23,0,0,0,0,0.044444444,0.157894737,0,0,0,0,0,0.044444444,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
3034,2,0,3,48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,26,0,0,0,0,0.866666667,0.105263158,0,1,0,0,0,0.133333333,0,0,1,0,1,0,0,0,1,1,1,1,0,-1,1
3035,2,1,2,38,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,16,15,0,0,0,0,0.140625,0.071428571,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0
3036,1,0,2,67,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11,49,0,0,0,0,0.220779221,0.381578947,1,1,1,0,0,0.12987013,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
3037,4,0,3,118,0,0,0,0,1,0,1,1,0,49,1,0,1,0,0,0,12,22,76,0,0,0,0.375,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-1,1,1,0,0,1
3038,3,1,4,60,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,24,29,0,0,0,0,0.833333333,0.263157895,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,-1,1
3039,3,2,5,65,3,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,22,36,0,0,0,0,0.053030303,0.963636364,1,1,1,0,0,0.011363636,0,0,0,0,1,1,0,1,0,0,-1,1,-1,1,0
3040,2,1,1,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,10,0,0,0,0,0.05,0.606060606,0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,1,1,0,1,-1,1,0
3041,2,0,3,47,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,25,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,-1,0,-1,-1,1
3042,2,0,5,88,1,0,0,0,0,0,0,0,0,50,1,1,0,0,0,0,13,68,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,-1,-1,1,-1,-1,1
3043,2,1,0,29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,1,0,0,0,0,0.58974359,0.677419355,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,-1,0,0,0,0
3044,1,0,5,57,1,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,18,32,0,0,0,0,0.004273504,0.2,0,0,0,0,0,0.034188034,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0
3045,3,1,2,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1
3046,2,1,2,53,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,39,6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,1
3047,3,1,1,52,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,22,15,7,0,0,0,0.277777778,0.418604651,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0
3048,2,0,3,54,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,19,28,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1
3049,1,0,2,65,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,20,38,0,0,0,0,0.208333333,0.978723404,1,1,1,0,0,0.091666667,0,0,0,0,1,1,0,0,1,0,-1,1,-1,1,0
3050,2,1,2,34,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,21,6,0,0,0,0,0.235294118,0.1,0,1,0,0,0,0.117647059,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0
3051,3,2,4,162,18,0,0,0,0,0,0,0,0,6,1,1,0,1,1,0,16,139,0,0,0,0,0.12345679,0.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,1,0
3052,4,1,3,86,0,0,0,0,0,0,1,0,0,12,1,0,0,0,1,0,22,23,33,0,0,0,0,0.666666667,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,1,0,1,1
3053,1,0,3,72,0,0,0,0,0,0,0,0,0,21,1,1,0,0,0,0,26,39,0,0,0,0,0,0.785714286,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,-1,1,1,-1,1
3054,3,1,3,86,9,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,21,58,0,0,0,0,0.002347418,0.977777778,1,1,1,0,1,0.03286385,0,0,0,0,0,1,0,0,1,-1,-1,-1,-1,1,0
3055,2,1,4,137,12,0,0,0,0,0,0,0,0,10,1,1,0,0,0,0,30,100,0,0,0,0,0.093023256,1,1,0,0,0,0,0.046511628,0,0,0,0,0,0,0,0,1,-1,-1,1,0,1,0
3056,3,1,2,59,4,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,17,35,0,0,0,0,0.00886918,0.368421053,0,1,0,0,0,0.011086475,0,1,0,1,1,1,0,0,1,0,1,1,0,1,0
3057,2,1,4,47,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,19,21,0,0,0,0,0,0.785714286,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,-1,1,1,-1,1
3058,2,0,3,84,0,0,0,0,0,0,0,1,0,21,1,1,0,0,1,0,18,59,0,0,0,0,0.142857143,0.066666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,0
3059,3,0,3,49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,26,0,0,0,1,1,0.083333333,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,-1,1,-1,1
3060,3,2,5,121,5,4,0,0,0,0,0,0,0,20,1,1,0,1,1,0,66,48,0,0,0,0,0.055555556,0.090909091,0,1,1,0,0,0.944444444,0,0,1,0,0,1,0,0,0,-1,1,1,1,-1,1
3061,2,0,2,36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,14,0,0,0,0,0,0.0625,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1
3062,2,0,7,99,3,0,0,0,0,0,0,0,0,3,1,1,0,0,1,0,19,73,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
3063,2,0,4,61,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,24,30,0,0,0,0,0,0.785714286,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,-1,1,1,-1,1
3064,1,0,3,112,10,0,0,0,1,0,1,0,0,11,1,1,0,0,1,0,14,72,18,0,0,0,0.326923077,0.444444444,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,-1,1,1,0,0,0
3065,2,1,3,63,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,23,33,0,0,0,0,0.6,0.133333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0
3066,3,1,2,48,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,14,27,0,0,0,0,0.102564103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
3067,2,1,3,39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,18,14,0,0,0,0,0.325301205,0.977777778,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,-1,1,-1,0,0
3068,2,1,2,86,10,0,0,0,0,0,0,0,0,10,1,1,0,0,1,0,16,63,0,0,0,0,0.147982063,0.487179487,0,0,0,0,0,0.013452915,0,0,0,0,0,1,0,0,1,-1,1,1,0,1,0
3069,7,6,3,62,0,0,0,0,0,0,0,0,0,6,1,1,0,1,0,0,46,9,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,1,1,1,-1,1
3070,3,0,6,95,1,0,0,0,0,0,0,0,0,14,1,1,0,0,1,0,15,73,0,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-1,-1,1,-1,1,1
3071,2,0,3,67,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,36,24,0,0,0,0,0.014184397,0.074074074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,-1,1,0
3072,1,0,3,60,5,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,16,37,0,0,0,0,0.236363636,0.479452055,0,1,0,0,0,0.045454546,0,0,0,0,0,1,0,0,1,0,-1,1,0,1,0
3073,3,1,4,61,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,22,32,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,-1,1
3074,2,0,8,50,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,12,31,0,0,0,0,1,0.142857143,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,-1,1
3075,3,1,7,93,1,0,0,0,0,0,0,0,0,21,1,1,0,0,1,0,22,64,0,0,0,0,0,0.125,0,1,1,0,0,0.923076923,0,0,0,0,0,0,0,0,1,-1,1,1,1,-1,1
3076,3,1,1,64,0,0,0,0,0,0,1,0,0,7,1,1,0,0,0,0,25,15,16,0,0,0,0,0.461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
3077,2,1,4,56,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,20,29,0,0,0,0,0.5,0,0,1,0,0,0,0.5,0,0,0,0,0,1,0,0,1,0,1,1,1,-1,1
3078,1,0,3,113,13,0,0,0,0,0,0,0,0,17,1,1,0,0,1,0,21,85,0,0,0,0,0.149122807,0.525,0,1,0,0,0,0.149122807,0,0,0,0,0,1,0,0,1,-1,0,1,0,1,0
3079,1,0,4,84,5,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,12,65,0,0,0,0,0.068493151,0.236842105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,0,1,0
3080,3,0,2,38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,14,0,0,2,0,0.9,1,1,1,0,0,0,0.1,1,0,0,0,0,1,0,0,1,1,-1,1,-1,-1,1
3081,4,0,2,52,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,25,20,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,-1,1,-1,1,1
3082,1,0,3,102,13,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,21,74,0,0,0,0,0.486486487,0.607843137,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,-1,-1,0,0,0,0
3083,3,0,4,59,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,20,32,0,0,1,0,1,0.169491525,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,-1,1
3084,1,0,6,66,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,17,42,0,0,0,0,0.011976048,0.5,0,1,1,0,0,0.041916168,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0
3085,3,1,2,42,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,15,20,0,0,0,0,0.1,0.25,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
3086,3,2,2,33,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,18,8,0,0,0,0,0.024539877,0.224489796,0,1,0,0,0,0.012269939,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0
3087,2,0,4,63,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,46,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,-1,1,1,-1,1
3088,2,0,4,73,5,0,0,0,0,0,0,0,0,7,1,1,0,0,1,0,19,47,0,0,0,0,0.074074074,0.28,0,1,1,0,0,0.037037037,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0
3089,2,1,4,73,4,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,18,48,0,0,0,0,0,0.142857143,0,1,0,0,0,0.125,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
3090,3,1,2,122,0,0,0,0,1,0,5,4,0,9,1,0,0,0,0,0,17,24,73,0,0,0,0.028571429,0.060606061,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,-1,1,1,1,1,0
3091,1,0,2,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,4,0,0,0,0,0.388888889,1,1,1,1,0,1,0.055555556,1,0,0,0,0,0,0,0,1,1,1,-1,-1,0,1
3092,1,0,4,79,1,0,0,0,0,0,0,0,0,31,1,1,0,0,0,0,13,59,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
3093,2,0,2,43,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,19,17,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,-1,1,-1,-1,1
3094,4,1,3,50,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,14,24,4,0,1,0,1,0.5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,-1,1
3095,3,1,2,67,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,23,37,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-1,1,-1,-1,1
3096,3,1,1,169,0,0,0,0,0,1,2,1,0,4,1,0,0,0,0,0,25,14,122,0,0,0,0.720930233,0.311111111,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-1,1,1,0,-1,0
3097,1,0,9,60,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,17,36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
3098,2,0,2,77,6,1,0,0,0,0,0,0,0,4,1,1,0,0,1,0,22,48,0,0,0,0,0.076923077,0.322580645,0,1,0,0,0,0.030769231,0,0,0,0,0,1,0,0,1,-1,1,1,0,1,0
3099,1,0,1,67,4,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,21,39,0,0,0,0,0.063636364,0.347826087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
3100,4,0,4,101,2,0,0,0,0,0,0,0,0,20,1,1,1,0,0,0,13,47,33,0,2,0,0,0.035714286,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,-1,1,1,1,1,1
3101,3,1,2,57,0,0,0,0,0,0,1,0,0,7,1,1,0,0,0,0,18,22,9,0,0,0,0.019230769,0.20212766,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0
3102,1,0,2,26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,11,0,0,1,0,0.021276596,0.102564103,0,1,1,0,0,0.042553192,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
3103,2,0,6,65,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,12,46,0,0,0,0,0.9,1,1,1,0,0,0,0.1,1,0,0,0,0,1,0,0,1,0,-1,1,-1,-1,1
3104,2,0,1,63,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,21,12,22,0,0,0,0.123287671,0.235294118,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0
3105,4,1,4,58,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,28,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
3106,11,10,4,138,0,0,0,0,0,0,0,0,0,19,1,1,0,1,1,0,86,45,0,0,2,0,0.1875,0,0,1,0,0,0,0.8125,0,0,0,0,0,0,0,0,-1,-1,1,1,1,-1,1
3107,3,1,5,71,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,22,42,0,0,0,0,0,0.642857143,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-1,1,0,-1,1
3108,3,0,2,123,0,0,0,0,0,0,0,0,0,82,1,1,0,0,0,0,14,102,0,0,1,0,0,0,0,1,0,0,0,0.960784314,0,0,0,0,0,0,0,0,1,-1,1,1,1,-1,1
3109,1,0,5,67,3,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,18,42,0,0,0,0,0.116883117,1,1,1,1,1,0,0.025974026,0,0,0,0,0,1,0,0,1,0,-1,0,0,1,0
3110,4,1,5,77,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,19,51,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
3111,3,1,2,34,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,19,8,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,1
3112,2,1,3,52,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,22,23,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,1
3113,2,0,4,61,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,16,38,0,0,0,0,0,0.166666667,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1
3114,5,1,1,41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,15,19,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,-1,1,-1,-1,1
3115,1,0,0,54,0,0,0,0,1,0,1,1,0,4,1,1,0,0,0,0,22,1,23,0,0,0,0.04,0.37037037,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3116,2,1,5,63,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,29,27,0,0,0,0,0.124087591,0.294117647,0,1,0,0,0,0.00729927,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0
3117,1,0,2,40,0,0,0,0,0,0,1,0,0,4,1,0,0,0,1,0,14,8,10,0,0,0,0.041666667,0.4,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,-1,0,1,0
3118,1,0,3,33,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,9,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,-1,1,-1,-1,1
3119,3,1,4,55,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,18,30,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,-1,1
3120,3,1,2,81,2,0,0,0,0,0,1,0,0,5,1,0,0,0,0,0,29,27,17,0,0,0,0,0.666666667,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,1,1,1,0
3121,3,1,3,53,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
3122,2,0,2,33,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,11,15,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,1
3123,3,1,2,65,1,0,0,0,1,0,0,0,0,9,1,1,0,0,1,0,19,39,0,0,0,0,0.53164557,0.233333333,0,1,0,0,0,0.025316456,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
3124,3,1,3,55,2,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,14,34,0,0,0,0,0.03930131,0.1875,0,1,0,0,0,0.030567686,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0
3125,3,1,1,50,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,21,22,0,0,0,0,0.47826087,1,1,1,1,0,0,0.02173913,0,0,0,0,0,1,0,0,1,1,-1,1,-1,0,0
3126,2,1,3,50,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,18,18,6,0,0,0,0.238297872,0.588235294,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0
3127,2,1,2,41,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,16,0,0,0,0,0.065217391,0.285714286,0,1,0,0,0,0.043478261,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0
3128,2,1,4,97,0,0,0,0,0,0,0,4,0,7,1,1,0,0,1,0,27,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-1,1,1,1,1,1
3129,2,0,5,66,4,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,18,41,0,0,0,0,0.098591549,0.105263158,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
3130,2,1,2,44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27,10,0,0,0,0,0.100840336,1,1,1,1,0,1,0.033613445,0,0,0,0,0,1,0,0,1,1,-1,-1,-1,1,0
3131,2,0,3,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,29,0,0,1,0,0.888888889,0,0,1,0,0,0,0.111111111,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,1
3132,3,1,2,37,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,13,17,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,1
3133,2,1,3,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,18,10,0,0,0,0,0,0.785714286,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,-1,1,1,-1,1
3134,1,0,3,48,3,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,13,28,0,0,0,0,0.1875,0.259259259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
3135,1,0,2,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
3136,2,1,3,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,12,0,0,0,0,0,0.785714286,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,-1,1,1,-1,1
3137,2,0,2,77,0,0,0,0,0,0,4,3,0,3,1,0,0,0,0,0,15,17,37,0,0,0,0.060240964,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,0
3138,2,1,3,57,0,0,0,0,0,0,0,0,0,19,1,1,0,0,0,0,14,36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
3139,2,0,4,44,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,10,27,0,0,1,0,0,0.285714286,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,-1,1,1
3140,1,0,5,89,7,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,15,67,0,0,0,0,0.211180124,1,1,1,1,1,0,0.027950311,0,0,0,0,0,1,0,0,1,-1,-1,0,-1,1,0
3141,2,1,0,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,1,0,0,0,0,0.277777778,0.227272727,0,1,1,0,0,0.138888889,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0
3142,2,1,6,71,3,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,13,51,0,0,0,0,0.099447514,0.232323232,0,1,0,0,0,0.005524862,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0
3143,3,1,2,44,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,14,23,0,0,0,0,0.142857143,0.1,1,1,0,1,0,0.857142857,0,0,0,0,0,0,0,0,1,1,1,0,0,-1,1
3144,3,1,8,80,0,0,0,0,0,0,0,0,0,7,1,1,0,0,1,0,23,50,0,0,0,0,0.034482759,0.029850746,0,0,0,0,0,0.017241379,0,0,0,0,0,1,0,0,1,-1,1,1,1,1,0
3145,3,1,2,59,3,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,18,34,0,0,0,0,0.125968992,0.257668712,0,1,0,0,0,0.017441861,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0
3146,2,1,6,91,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,32,52,0,0,0,0,0.206896552,0.454545455,0,0,0,0,0,0.137931035,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,0
3147,3,1,3,79,0,0,0,0,1,0,0,0,0,10,1,1,0,0,0,0,20,52,0,0,0,0,0.189759036,0.315789474,0,1,0,1,0,0.015060241,0,0,0,0,0,1,0,0,1,-1,1,0,0,1,0
3148,3,1,1,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,15,0,0,0,0,0.021582734,0.902777778,1,1,0,1,0,0.010791367,0,0,0,0,0,1,0,0,1,1,-1,0,-1,1,0
3149,2,1,3,82,0,0,0,0,3,0,3,2,0,9,1,0,0,0,1,0,15,27,32,0,0,0,0.432432432,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-1,1,1,1,0,0
3150,1,0,2,80,7,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,17,56,0,0,0,0,0.247619048,0.186440678,0,1,1,0,0,0.047619048,0,0,0,0,0,0,0,0,1,-1,1,1,0,1,0
3151,2,0,1,75,6,0,0,0,1,0,0,0,0,6,1,1,0,0,1,0,19,49,0,0,0,0,0.474637681,0.775700935,0,1,1,0,0,0.043478261,0,0,0,0,1,1,0,0,1,0,-1,1,0,0,0
3152,2,1,4,46,0,0,0,0,0,0,0,0,0,11,1,1,0,0,1,0,20,19,0,0,0,0,0.059620596,0.021276596,0,1,1,0,0,0.013550136,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0
3153,1,0,4,79,1,0,0,0,0,0,0,0,0,27,1,1,0,0,0,0,13,59,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
3154,3,1,6,69,3,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,17,45,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,-1,1,1,1,0
3155,3,1,1,134,1,1,0,0,9,0,5,4,0,6,1,0,0,0,0,0,27,17,82,0,0,0,0.110638298,0.155172414,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,-1,1,1,0,1,0
