id,NumDots,SubdomainLevel,PathLevel,UrlLength,NumDash,NumDashInHostname,AtSymbol,TildeSymbol,NumUnderscore,NumPercent,NumQueryComponents,NumAmpersand,NumHash,NumNumericChars,NoHttps,RandomString,IpAddress,DomainInSubdomains,DomainInPaths,HttpsInHostname,HostnameLength,PathLength,QueryLength,DoubleSlashInPath,NumSensitiveWords,EmbeddedBrandName,PctExtHyperlinks,PctExtResourceUrls,ExtFavicon,InsecureForms,RelativeFormAction,ExtFormAction,AbnormalFormAction,PctNullSelfRedirectHyperlinks,FrequentDomainNameMismatch,FakeLinkInStatusBar,RightClickDisabled,PopUpWindow,SubmitInfoToEmail,IframeOrFrame,MissingTitle,ImagesOnlyInForm,SubdomainLevelRT,UrlLengthRT,PctExtResourceUrlsRT,AbnormalExtFormActionR,ExtMetaScriptLinkRT,PctExtNullSelfRedirectHyperlinksRT
9043,4,1,2,107,9,0,0,0,2,0,0,0,0,2,1,1,0,0,1,0,19,81,0,0,0,0,0.860294118,0.6,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,-1,-1,1,0,-1
9044,1,0,2,129,0,0,0,0,0,0,1,0,0,11,1,1,0,0,1,0,14,6,101,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1
9045,2,0,5,62,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12,43,0,0,0,1,1,0.125,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,-1
9046,2,1,5,115,5,0,0,0,2,0,3,2,0,16,1,1,0,0,0,0,15,48,44,0,0,0,0.118918919,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,-1,-1,0,0,1
9047,1,0,2,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1
9048,2,1,3,68,1,1,0,0,0,0,0,0,0,15,1,1,0,0,1,0,21,40,0,0,0,0,0.055555556,0.090909091,0,1,1,0,0,0.944444444,0,0,1,0,0,1,0,0,1,0,1,1,1,-1
9049,3,1,7,72,0,0,0,0,0,1,0,0,0,7,1,1,0,0,1,0,16,49,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,-1
9050,2,1,4,50,1,0,0,0,0,0,0,0,0,5,1,1,0,0,1,0,17,26,0,0,0,0,0.037878788,0.181818182,0,1,0,0,0,0.015151515,0,0,0,0,0,1,0,0,1,1,1,1,0,1
9051,3,1,3,38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
9052,1,0,1,37,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,16,0,0,0,0,0.263157895,0.3125,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1
9053,2,1,6,95,1,0,0,0,0,0,0,0,0,18,1,1,0,0,0,0,35,53,0,0,0,0,0,0.071428571,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,-1,1,1,1,-1
9054,2,1,3,43,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,21,15,0,0,0,0,0.519230769,0.980392157,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,-1,0,-1,0
9055,1,0,1,65,1,0,0,0,0,0,2,1,0,9,1,1,0,0,1,0,9,13,35,0,0,0,0.047619048,0.666666667,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1
9056,3,1,2,56,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,33,16,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,-1,1,-1,-1
9057,2,0,3,48,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,15,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
9058,2,0,3,63,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,28,28,0,0,0,0,0.923076923,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,-1,-1
9059,3,0,3,42,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,16,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
9060,3,1,2,35,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17,11,0,0,0,0,0,0.625,0,1,1,0,1,0.009803922,0,0,0,0,0,0,0,0,1,1,-1,-1,0,1
9061,2,0,6,162,16,0,0,0,0,0,1,0,0,17,1,1,0,0,1,0,11,127,16,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,-1,-1,1,1,1
9062,3,1,3,89,1,0,0,0,7,0,0,0,0,20,1,1,0,0,0,0,20,62,0,0,0,0,0.081081081,0.166666667,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,-1,1,1,0,1
9063,4,1,3,57,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,20,30,0,0,0,0,0.9,1,0,1,0,0,0,0.1,1,1,0,0,0,1,0,0,1,0,-1,1,-1,-1
9064,2,0,1,53,0,0,0,0,0,0,3,2,0,7,1,0,0,0,0,0,13,17,15,0,0,0,0.013157895,0.75,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1
9065,1,0,5,42,0,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,15,20,0,0,0,0,0.333333333,0.380952381,0,1,1,0,1,0.050505051,0,0,0,0,0,1,0,0,1,1,0,-1,0,0
9066,2,1,2,55,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,41,6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,-1
9067,2,0,1,45,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,13,25,0,0,0,0,0.25,1,0,1,0,1,0,0.1,0,0,0,0,0,0,0,0,1,1,-1,0,-1,0
9068,2,1,5,95,8,0,0,0,0,0,0,0,0,12,1,1,0,0,0,0,20,68,0,0,0,0,0.282051282,0.274509804,0,1,1,0,0,0.051282051,0,0,0,0,1,1,0,0,1,-1,1,1,0,0
9069,4,1,2,48,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,20,0,0,0,0,0,0.2,1,1,0,0,0,0.058823529,0,0,0,0,0,1,0,0,1,1,1,1,0,1
9070,3,1,1,47,2,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,16,24,0,0,0,0,0.060606061,0.363636364,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
9071,2,0,4,66,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25,34,0,0,0,0,0.923076923,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,-1,-1
9072,1,0,2,58,4,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,17,34,0,0,0,0,0.240740741,0.5,0,1,0,0,0,0.027777778,0,0,0,0,0,1,0,0,1,0,0,1,0,1
9073,2,1,3,38,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,19,12,0,0,0,0,0.285714286,0.243243243,1,1,0,0,0,0.042857143,0,0,0,0,0,1,0,0,1,1,1,1,0,0
9074,1,0,5,52,3,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,15,30,0,0,0,0,0.017857143,0.176470588,0,1,0,0,0,0.089285714,0,0,0,0,0,0,0,0,1,1,0,1,0,1
9075,3,1,1,77,8,0,0,0,0,0,0,0,0,15,1,1,0,0,1,0,11,59,0,0,0,0,0.004032258,0.109489051,0,1,0,0,0,0.004032258,0,0,0,0,0,1,0,0,1,-1,1,1,0,1
9076,2,0,5,62,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,19,36,0,0,0,0,0.933333333,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,-1,-1
9077,2,0,3,58,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,25,26,0,0,0,0,1,0.095238095,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,-1
9078,2,1,3,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
9079,1,0,6,69,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,21,41,0,0,0,0,0.066666667,0.076923077,0,1,1,0,0,0.866666667,0,0,0,0,0,0,0,0,1,0,1,1,1,-1
9080,3,1,1,49,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,15,13,13,0,0,0,0.166666667,0.428571429,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1
9081,2,1,3,98,8,1,0,0,0,0,0,0,0,6,1,1,0,0,1,0,28,63,0,0,0,0,0.128440367,0.106382979,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-1,1,1,0,1
9082,3,1,3,48,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,24,17,0,0,0,0,0.014851485,0.216216216,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1
9083,3,1,3,88,0,0,0,0,0,0,0,0,0,21,1,1,0,0,0,0,18,63,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,1,1,1,-1
9084,5,1,2,59,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,25,27,0,0,1,1,0.471698113,0.976744186,0,1,0,0,0,0.037735849,1,0,0,0,0,0,0,0,1,0,-1,1,-1,0
9085,2,0,1,87,0,0,0,0,1,0,4,3,0,6,1,0,0,0,0,0,20,10,49,0,0,0,0.419354839,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,1,0
9086,3,1,3,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,20,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,-1
9087,2,0,3,48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,33,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
9088,3,1,6,68,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
9089,3,1,1,58,0,0,0,0,0,0,2,1,0,6,1,1,0,0,0,0,17,15,18,0,0,0,0.265091864,0.070175439,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
9090,3,1,2,43,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,18,18,0,0,0,0,0.004739337,0.015180266,0,1,0,0,0,0.003554502,0,1,0,0,1,0,0,0,1,1,1,1,0,1
9091,3,1,5,124,0,0,0,0,11,0,0,0,0,6,1,1,0,0,1,0,16,101,0,0,0,0,0.248062016,0.4,0,1,0,1,0,0.07751938,0,0,0,1,1,1,0,0,1,-1,1,0,0,0
9092,2,1,10,164,2,0,0,0,12,0,0,0,0,9,1,1,0,0,1,0,14,143,0,0,0,0,0,0.159090909,0,1,1,0,1,0.058823529,0,0,0,0,0,0,0,0,1,-1,1,-1,0,1
9093,3,1,6,63,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,23,33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
9094,2,1,2,37,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,17,0,0,0,0,0.066666667,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,-1,1,-1,1
9095,2,0,1,97,0,0,0,0,2,0,2,1,0,20,1,0,0,0,0,0,17,10,62,0,0,0,0.014814815,0.111111111,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,-1,1,1,1,1
9096,2,0,2,48,0,0,0,0,0,0,1,0,0,5,1,0,0,0,1,0,21,11,8,0,0,0,0,0.363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1
9097,4,1,5,160,2,0,0,0,7,0,2,2,0,4,1,1,0,0,1,0,18,39,95,0,0,0,0,0.2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,0,1
9098,4,0,5,119,1,0,0,0,3,0,2,1,0,11,1,1,1,0,1,0,13,46,52,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,-1,1,1,1,1
9099,3,1,4,120,1,0,0,0,0,0,0,0,0,42,1,1,0,0,0,0,16,97,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1
9100,2,0,3,82,0,0,0,0,0,0,2,1,0,3,1,0,0,0,0,0,16,38,20,0,0,0,0,0.041666667,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1
9101,2,0,5,106,9,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,12,87,0,0,0,0,0.315068493,0.481481482,0,1,1,0,0,0.01369863,0,0,0,0,0,1,0,0,1,-1,1,1,0,0
9102,1,0,1,29,1,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,8,14,0,0,0,0,0.123809524,0.259259259,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1
9103,2,0,2,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,16,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,-1,1,-1,1
9104,2,1,2,68,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25,36,0,0,0,0,0.013043478,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-1,1,-1,1
9105,4,0,4,58,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13,38,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-1,1,-1,-1
9106,2,0,6,70,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24,39,0,0,0,0,0.066666667,0.076923077,0,1,1,0,0,0.866666667,0,0,0,0,0,0,0,0,1,0,1,1,1,-1
9107,3,1,8,153,3,1,0,0,0,0,0,0,0,37,1,1,0,0,1,0,20,126,0,0,0,0,0,0.041666667,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,0,1
9108,2,1,3,68,0,0,0,0,0,0,0,0,0,20,1,1,0,0,0,0,20,41,0,0,0,0,0,0.142857143,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,-1
9109,2,0,3,57,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,22,28,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,-1
9110,1,0,3,30,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
9111,4,0,4,62,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,14,41,0,0,0,1,0.785714286,1,1,1,0,0,0,0.214285714,1,0,0,0,0,1,0,0,1,0,-1,1,-1,-1
9112,4,1,4,71,1,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,14,50,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-1,1,-1,1
9113,2,1,3,82,0,0,0,0,0,0,0,3,0,11,1,1,0,0,1,0,24,51,0,0,0,0,0.023255814,0.40625,0,0,0,0,0,0.007751938,0,0,0,0,0,0,0,0,1,-1,-1,1,1,1
9114,3,0,3,72,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,28,37,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-1,1,-1,-1
9115,3,1,4,53,0,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,11,35,0,0,0,0,0.2,0.027027027,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1
9116,3,1,1,54,0,0,0,0,3,0,0,0,0,8,1,1,0,0,0,0,23,24,0,0,0,0,0.601336303,0.996078431,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,-1,0,-1,0
9117,1,0,6,53,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,7,39,0,0,0,0,0.942857143,0.933333333,0,1,1,0,1,0.057142857,1,0,0,0,0,1,0,0,1,1,-1,-1,-1,-1
9118,1,0,3,63,3,0,0,0,0,0,1,0,0,4,1,1,0,0,1,0,19,20,16,0,0,0,0.04109589,0.113636364,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1
9119,2,1,6,98,3,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,25,66,0,0,0,0,0.236220472,0.944444444,1,1,0,0,0,0.015748032,0,0,0,0,1,1,0,0,1,-1,-1,1,-1,1
9120,5,2,4,196,2,0,0,0,0,2,8,0,0,53,1,0,0,0,0,0,24,30,134,0,0,0,0,0.085714286,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,1,0,1
9121,2,1,3,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
9122,3,1,6,77,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,25,45,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,-1,-1,1,-1,-1
9123,3,0,3,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13,27,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
9124,2,1,3,71,0,0,0,0,0,0,0,0,0,17,1,1,0,0,1,0,27,37,0,0,0,0,0,0.785714286,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,-1,1,1,-1
9125,3,1,1,35,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,22,6,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,-1,0,1,-1
9126,2,0,2,78,0,0,0,0,0,0,2,1,0,3,1,1,0,0,0,0,16,21,33,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1
9127,7,6,2,80,1,1,0,0,0,0,0,0,0,3,1,1,0,1,0,0,68,5,0,0,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,-1,-1,1,1,1,-1
9128,1,0,4,65,3,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,13,45,0,0,0,0,0.744680851,0.675675676,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-1,0,1,-1
9129,2,0,3,35,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,8,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
9130,3,1,2,54,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,25,22,0,0,0,0,1,0.142857143,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,-1
9131,2,0,2,138,0,0,0,0,0,0,7,6,0,14,1,0,0,0,0,0,12,31,87,0,0,0,0.178571429,0.454545455,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1
9132,3,1,1,49,0,0,0,0,0,0,1,0,0,7,1,1,0,0,0,0,17,15,9,0,0,0,0.101960784,0.029023747,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1
9133,6,5,2,68,2,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,47,14,0,0,0,0,0.25,0.075757576,0,1,1,0,1,0.5,0,0,0,0,0,0,0,0,-1,0,1,-1,1,-1
9134,1,0,2,70,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11,52,0,0,0,0,0.224719101,0.204545455,0,1,1,0,1,0.084269663,0,0,0,0,0,1,0,0,1,0,1,-1,0,1
9135,3,1,9,212,1,0,0,0,0,0,1,0,0,55,0,1,0,0,1,0,27,99,77,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1
9136,2,0,1,61,0,0,0,0,0,0,4,3,0,8,1,0,0,0,0,0,10,10,33,0,0,0,0.192307692,0.25,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
9137,2,0,2,51,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25,19,0,0,0,0,0.923076923,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1
9138,3,1,2,54,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,15,32,0,0,0,0,0.137055838,0.26984127,0,1,0,0,0,0.055837564,0,0,0,0,0,1,0,0,1,0,1,1,0,1
9139,3,1,1,77,7,0,0,0,0,0,1,0,0,5,1,1,0,0,1,0,12,51,6,0,0,0,0,0.269230769,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1
9140,2,1,0,41,0,0,0,0,0,0,1,0,0,6,1,0,0,0,0,0,16,1,16,0,0,0,0.098947368,0.52238806,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,-1,0,1
9141,3,0,2,43,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,21,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
9142,2,0,2,61,0,0,0,0,0,0,1,0,0,12,1,1,0,0,0,0,17,28,8,0,0,0,0.072289157,0.087912088,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1
9143,3,0,2,48,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,22,0,0,0,0,0,0.785714286,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,-1,1,1,-1
9144,2,0,2,41,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,16,18,0,0,0,0,0,0.785714286,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,-1,1,1,-1
9145,2,1,2,94,11,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,21,66,0,0,0,0,0.381578947,0.423913044,0,1,1,0,0,0.02631579,0,0,0,0,0,1,0,0,1,-1,0,1,0,0
9146,2,1,2,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,4,0,0,0,0,0.933333333,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1
9147,3,1,2,34,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,21,6,0,0,0,0,0.015873016,0.44,1,1,0,0,0,0.126984127,0,0,0,0,0,1,0,0,1,1,1,1,0,1
9148,4,1,3,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
9149,2,0,3,69,4,1,0,0,0,0,0,0,0,3,1,1,0,0,1,0,22,40,0,0,0,0,0.333333333,0.234042553,0,1,0,0,0,0.666666667,0,0,0,0,1,0,0,0,1,0,-1,1,0,-1
9150,2,0,2,48,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,22,19,0,0,0,0,0.006578947,0.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
9151,1,0,3,60,4,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,13,40,0,0,0,0,0.299319728,0.981132076,0,0,0,0,0,0.013605442,0,0,0,0,1,1,0,0,1,0,-1,1,0,0
9152,1,0,5,64,1,0,0,0,0,0,0,0,0,14,1,1,0,0,0,0,13,44,0,0,0,0,0.093220339,0.75,0,0,0,0,0,0.016949153,0,0,0,0,0,0,0,0,1,0,-1,1,0,1
9153,2,0,5,139,0,0,0,0,0,0,2,1,0,43,1,1,0,0,0,0,21,60,50,0,0,0,0,0.625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1
9154,4,2,4,73,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,33,33,0,0,0,0,0.923076923,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,-1,-1
9155,3,1,2,62,0,0,0,0,1,0,1,0,0,4,1,0,0,0,0,0,15,32,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1
9156,2,0,3,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,26,0,0,0,0,0.894736842,0.142857143,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,-1
9157,3,1,5,67,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17,43,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
9158,2,1,3,47,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,25,0,0,0,0,0.137931035,0.363636364,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1
9159,1,0,3,39,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,15,17,0,0,0,0,0.31372549,0.205479452,0,1,0,0,0,0.019607843,0,0,0,0,1,0,0,0,1,1,1,1,0,0
9160,2,1,14,138,2,0,0,0,1,0,0,0,0,8,1,1,0,0,1,0,18,113,0,0,0,0,0.024691358,0.018867925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1
9161,2,0,3,55,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,25,23,0,0,2,0,0.75,0.222222222,1,1,0,0,0,0.125,0,0,0,0,0,0,0,0,1,0,1,1,0,-1
9162,2,1,2,56,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,35,0,0,0,0,0.063063063,0.118421053,0,1,1,0,1,0.040540541,0,0,0,0,0,0,0,0,1,0,1,-1,0,1
9163,2,0,4,73,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,14,52,0,0,0,0,0.5,0,0,1,1,0,0,0.5,0,0,0,0,0,1,0,0,1,0,1,1,1,-1
9164,2,1,5,44,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,20,17,0,0,0,0,0.017241379,0.98245614,1,0,0,0,0,0.003448276,0,0,0,0,1,1,0,0,1,1,-1,1,0,1
9165,2,0,1,198,7,0,0,0,0,15,1,0,0,37,1,0,0,0,0,0,10,6,174,0,1,0,0.036363636,0.270833333,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,-1,1,1,0,1
9166,4,2,4,55,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,21,27,0,0,0,0,0,0.153846154,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
9167,5,0,9,97,0,0,0,0,0,0,0,0,0,14,1,0,0,0,1,0,20,70,0,0,1,1,0.857142857,0.984126984,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,-1,-1,1,-1,-1
9168,1,0,2,77,2,0,0,0,1,0,1,0,0,2,1,0,0,0,0,0,30,26,13,0,0,0,0.177777778,0.604166667,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,-1,0,1,0,1
9169,2,1,1,53,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,24,22,0,0,0,0,0.039215686,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,-1,1
9170,4,1,7,93,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,70,0,0,1,0,0.857142857,0.15625,0,1,0,0,0,0.142857143,0,0,0,0,0,0,0,0,1,-1,0,1,1,-1
